Date;Open;High;Low;Close;Adj Close;Volume
13/07/2019;31.710497;32.393665;30.508289;31.506933;31.506933;273938894
14/07/2019;31.546743;31.648867;28.851700;28.924282;28.924282;299523499
15/07/2019;28.931217;29.007208;27.248016;28.393448;28.393448;384045964
16/07/2019;28.377279;29.296755;25.497950;25.525009;25.525009;439515318
17/07/2019;25.519220;27.948088;24.903645;27.219601;27.219601;572389805
18/07/2019;27.257734;29.159201;26.937096;28.922812;28.922812;711895799
19/07/2019;28.922812;29.779114;28.424982;29.078394;29.078394;483963124
20/07/2019;29.085665;31.185453;29.065611;30.872244;30.872244;367891866
21/07/2019;30.923164;31.312019;29.640697;30.519543;30.519543;285097790
22/07/2019;30.537548;32.105835;29.811928;30.634586;30.634586;416965642
23/07/2019;30.642389;30.762943;29.259840;29.585196;29.585196;324109274
24/07/2019;29.575377;29.632328;28.211214;29.163717;29.163717;265315497
25/07/2019;29.130066;29.547565;28.697226;29.002432;29.002432;248126220
26/07/2019;28.993568;29.153437;28.544100;28.979189;28.979189;231263489
27/07/2019;28.979189;29.358540;27.579470;27.885626;27.885626;191655093
28/07/2019;27.899590;27.930962;26.969505;27.835171;27.835171;163990878
29/07/2019;27.812122;27.875608;27.037170;27.203272;27.203272;146207597
30/07/2019;27.224409;27.231943;26.592562;26.942305;26.942305;148410035
31/07/2019;26.962410;27.758245;26.937670;27.644558;27.644558;202950576
01/08/2019;27.622198;28.824184;27.574347;28.773273;28.773273;287326494
02/08/2019;28.781208;28.781208;27.817263;28.038483;28.038483;197026849
03/08/2019;28.084473;28.425188;27.740437;27.889860;27.889860;153702445
04/08/2019;27.882740;28.072529;27.359789;27.556162;27.556162;136844756
05/08/2019;27.542446;28.334511;27.495440;28.011879;28.011879;183750146
06/08/2019;28.042664;28.429190;27.349714;27.638088;27.638088;192614971
07/08/2019;27.639204;29.605841;27.439505;29.354368;29.354368;314659493
08/08/2019;29.368263;31.301611;29.034807;30.832846;30.832846;404379079
09/08/2019;30.867420;31.178043;29.912600;29.961473;29.961473;222912268
10/08/2019;29.943947;30.048101;29.166979;29.681858;29.681858;248736115
11/08/2019;29.683729;30.294462;29.511614;30.057255;30.057255;263951565
12/08/2019;30.082451;30.476917;29.847008;30.166882;30.166882;278357603
13/08/2019;30.168036;30.356314;29.273386;29.466278;29.466278;241841209
14/08/2019;29.461535;29.471531;27.100716;27.105581;27.105581;227534067
15/08/2019;27.096399;28.175163;26.697918;28.043447;28.043447;248072109
16/08/2019;28.058994;28.082714;26.897261;27.644571;27.644571;203654965
17/08/2019;27.652128;27.939247;27.137726;27.480522;27.480522;196083314
18/08/2019;27.494616;28.100086;27.180698;27.932446;27.932446;229491438
19/08/2019;27.945265;29.056501;27.818151;28.809004;28.809004;259250527
20/08/2019;28.814861;28.814861;28.057156;28.167490;28.167490;209875661
21/08/2019;28.166189;28.166189;26.593287;26.993715;26.993715;198468093
22/08/2019;26.993715;27.445282;26.429415;27.089191;27.089191;193368566
23/08/2019;27.089191;27.390280;26.852848;27.170530;27.170530;195437616
24/08/2019;27.163450;27.163450;26.234667;26.495663;26.495663;164452279
25/08/2019;26.486662;26.531397;25.874632;26.131847;26.131847;165296408
26/08/2019;26.141945;27.075457;25.858334;26.108330;26.108330;277691463
27/08/2019;26.123911;26.146265;25.095142;25.688978;25.688978;196715449
28/08/2019;25.697510;26.017611;23.688963;23.702868;23.702868;206092745
29/08/2019;23.687647;23.687647;21.823618;21.889606;21.889606;200824073
30/08/2019;21.889606;22.620028;21.642433;22.218857;22.218857;196253457
31/08/2019;22.211996;22.440653;21.190308;21.265915;21.265915;167589166
01/09/2019;21.258728;21.783531;21.171324;21.568670;21.568670;173772205
02/09/2019;21.568670;22.885141;21.203720;22.767134;22.767134;237417710
03/09/2019;22.760757;22.929132;22.365454;22.514540;22.514540;181166381
04/09/2019;22.527363;22.672157;21.672556;21.796309;21.796309;148909991
05/09/2019;21.815975;23.535213;21.573095;22.761099;22.761099;259054353
06/09/2019;22.761099;23.422079;21.819485;22.153149;22.153149;240129733
07/09/2019;22.144773;22.670441;22.073927;22.548977;22.548977;203280778
08/09/2019;22.569153;22.825674;22.377657;22.561689;22.561689;175027324
09/09/2019;22.569023;22.650728;21.980152;22.287390;22.287390;155543678
10/09/2019;22.285955;22.412298;21.631626;21.911144;21.911144;139754246
11/09/2019;21.913788;22.039095;20.765682;20.899321;20.899321;147044919
12/09/2019;20.892231;21.034546;19.961847;20.922277;20.922277;202313591
13/09/2019;20.934685;21.310230;20.640512;20.887466;20.887466;171327680
14/09/2019;20.897963;21.200245;20.883282;21.071585;21.071585;163028906
15/09/2019;21.073210;21.133564;20.598940;20.598940;20.598940;151856190
16/09/2019;20.599483;20.972734;20.204674;20.398512;20.398512;143466438
17/09/2019;20.403664;21.357431;20.276211;21.005367;21.005367;209209108
18/09/2019;21.006315;22.901838;21.005375;22.255444;22.255444;369440814
19/09/2019;22.242105;22.488718;20.633652;21.614601;21.614601;249524458
20/09/2019;21.632219;21.639814;21.094284;21.371471;21.371471;198988737
21/09/2019;21.380461;21.540670;20.990204;21.082180;21.082180;175114438
22/09/2019;21.092932;21.094391;20.255091;20.525558;20.525558;153747684
23/09/2019;20.526655;20.526655;19.473898;19.485477;19.485477;146934616
24/09/2019;19.477552;19.627262;15.983081;16.067690;16.067690;229488109
25/09/2019;16.059175;16.597141;15.204413;16.258373;16.258373;179697117
26/09/2019;16.258678;16.587088;14.841279;15.459808;15.459808;157594803
27/09/2019;15.457432;15.824426;14.932237;15.790263;15.790263;139548410
28/09/2019;15.791577;15.955493;15.563171;15.851419;15.851419;123900187
29/09/2019;15.854201;15.918900;15.142386;15.305100;15.305100;109712932
30/09/2019;15.312654;15.873624;14.866081;15.862675;15.862675;124329060
01/10/2019;15.882751;16.293995;15.782406;15.903211;15.903211;125165661
02/10/2019;15.909658;15.971188;15.671640;15.950048;15.950048;106103588
03/10/2019;15.946712;16.005840;15.431717;15.726760;15.726760;117720712
04/10/2019;15.724738;15.904014;15.500567;15.755114;15.755114;121510968
05/10/2019;15.749930;15.803570;15.469995;15.723580;15.723580;123665932
06/10/2019;15.722038;15.750016;15.262351;15.348980;15.348980;116659103
07/10/2019;15.339182;16.193829;15.191024;16.134346;16.134346;147393768
08/10/2019;16.139175;16.346056;15.889090;16.108192;16.108192;135346905
09/10/2019;16.110806;17.965736;16.009398;17.806580;17.806580;295619363
10/10/2019;17.804054;17.945953;17.125574;17.571154;17.571154;236960467
11/10/2019;17.569082;17.626045;16.709532;16.709532;16.709532;194750430
12/10/2019;16.714169;17.512115;16.690691;17.277906;17.277906;228500831
13/10/2019;17.256668;18.764862;17.180050;18.308025;18.308025;275090600
14/10/2019;18.308025;18.621948;17.953085;18.459478;18.459478;246674814
15/10/2019;18.425875;19.149546;18.201193;18.544653;18.544653;325479444
16/10/2019;18.516953;18.602861;17.523808;17.840050;17.840050;229668087
17/10/2019;17.840694;18.764177;17.706579;18.570269;18.570269;250474298
18/10/2019;18.575981;18.749443;17.812212;18.254192;18.254192;208244557
19/10/2019;18.253242;18.514000;17.972124;18.288546;18.288546;211728668
20/10/2019;18.294844;18.568338;17.882141;18.437923;18.437923;225458859
21/10/2019;18.462900;18.514597;18.057167;18.305550;18.305550;188130463
22/10/2019;18.297865;18.801294;18.172075;18.195602;18.195602;234929207
23/10/2019;18.198627;18.300701;16.424189;16.711174;16.711174;201092098
24/10/2019;16.712074;17.163677;16.490038;16.891573;16.891573;200253301
25/10/2019;17.072279;18.908854;16.479548;18.616058;18.616058;344418868
26/10/2019;18.629129;19.782200;18.181387;18.889704;18.889704;292124012
27/10/2019;18.889336;19.586168;18.573759;19.345646;19.345646;292948855
28/10/2019;19.338453;20.903744;19.311893;19.758320;19.758320;337867337
29/10/2019;19.813639;20.917786;19.700254;20.477106;20.477106;317609149
30/10/2019;20.493002;20.582466;19.229925;20.086950;20.086950;250293832
31/10/2019;20.099312;20.396280;19.536070;20.000233;20.000233;250225840
01/11/2019;19.994114;20.062315;19.779503;20.021502;20.021502;198377285
02/11/2019;20.019491;20.398685;19.860493;20.266994;20.266994;273890078
03/11/2019;20.269741;20.432634;19.888830;20.206045;20.206045;257571666
04/11/2019;20.226446;20.915594;20.184130;20.737982;20.737982;296502530
05/11/2019;20.741459;20.922068;20.447971;20.724674;20.724674;263685442
06/11/2019;20.716938;20.915331;20.280190;20.817923;20.817923;241489968
07/11/2019;20.814981;20.959440;20.247614;20.646936;20.646936;222003636
08/11/2019;20.693029;20.693029;19.474821;19.690773;19.690773;184596047
09/11/2019;19.678764;19.984583;19.600430;19.735447;19.735447;176812608
10/11/2019;19.732647;20.631216;19.727482;20.481758;20.481758;239714468
11/11/2019;20.479851;20.644917;19.915712;20.133141;20.133141;209454454
12/11/2019;20.140926;20.862392;20.094767;20.857447;20.857447;227650068
13/11/2019;20.868423;21.635714;20.706499;21.250431;21.250431;252296146
14/11/2019;21.281357;21.512638;20.973976;21.264700;21.264700;237992230
15/11/2019;21.241720;21.294973;20.177896;20.316225;20.316225;225530775
16/11/2019;20.317408;20.634136;20.092073;20.282654;20.282654;211016746
17/11/2019;20.276932;20.620121;20.030483;20.260794;20.260794;224982344
18/11/2019;20.343597;20.432167;18.936802;19.316870;19.316870;224380017
19/11/2019;19.311863;19.633316;18.375160;18.703299;18.703299;206923366
20/11/2019;18.707344;18.927099;17.851746;18.172274;18.172274;210091849
21/11/2019;18.162695;18.187632;16.620432;16.840218;16.840218;228429806
22/11/2019;16.840914;17.270180;14.689260;15.581703;15.581703;341456274
23/11/2019;15.581233;16.466188;15.151496;16.419500;16.419500;255961052
24/11/2019;16.398693;16.491320;15.278765;15.278765;15.278765;232363837
25/11/2019;15.285519;15.735272;14.195353;15.267364;15.267364;242510343
26/11/2019;15.272529;15.861213;15.225184;15.527255;15.527255;205893351
27/11/2019;15.491250;16.195232;14.943180;16.098288;16.098288;255021618
28/11/2019;16.095964;16.228640;15.648670;15.683207;15.683207;194516396
29/11/2019;15.678064;16.340714;15.645951;16.273304;16.273304;250074235
30/11/2019;16.263498;16.370699;15.539147;15.715951;15.715951;213428131
01/12/2019;15.743181;15.743181;15.054234;15.496336;15.496336;203268417
02/12/2019;15.509364;15.707174;15.152545;15.191858;15.191858;200809249
03/12/2019;15.191858;15.553175;15.048669;15.309556;15.309556;219927266
04/12/2019;15.348430;15.690587;15.009685;15.279978;15.279978;237605471
05/12/2019;15.260217;16.077770;14.949402;15.762839;15.762839;255410908
06/12/2019;15.767198;15.856934;15.454587;15.711299;15.711299;236694082
07/12/2019;15.704380;15.848582;15.632491;15.667086;15.667086;242693199
08/12/2019;15.662826;15.851430;15.509327;15.674523;15.674523;223721643
09/12/2019;15.666120;15.852706;15.350243;15.448539;15.448539;209955476
10/12/2019;15.438838;15.470151;14.780955;14.958870;14.958870;192615787
11/12/2019;14.947534;15.121334;14.710326;14.824551;14.824551;170909631
12/12/2019;14.819622;14.895612;14.557363;14.818167;14.818167;165964330
13/12/2019;14.817257;14.995106;14.740262;14.878744;14.878744;177476227
14/12/2019;14.883237;15.012330;14.371337;14.505015;14.505015;173092733
15/12/2019;14.512482;14.569659;14.188992;14.490446;14.490446;167670329
16/12/2019;14.488743;14.525597;13.458653;13.558786;13.558786;178952097
17/12/2019;13.555481;13.577941;12.183731;12.386941;12.386941;186995962
18/12/2019;12.381698;13.606532;12.286786;13.535260;13.535260;234697405
19/12/2019;13.568222;13.784852;12.966154;13.445779;13.445779;174965245
20/12/2019;13.459491;13.593329;13.231406;13.570779;13.570779;203861105
21/12/2019;13.568091;13.583239;13.329004;13.380659;13.380659;192827533
22/12/2019;13.390246;13.851878;13.368338;13.835881;13.835881;204111890
23/12/2019;13.810485;13.999125;13.305709;13.369034;13.369034;159105887
24/12/2019;13.381392;13.768300;13.326156;13.444571;13.444571;177372409
25/12/2019;13.459056;13.476138;13.065144;13.174839;13.174839;152718120
26/12/2019;13.176804;13.523954;13.156742;13.208636;13.208636;157660620
27/12/2019;13.208636;13.439774;13.123028;13.362720;13.362720;164413385
28/12/2019;13.353410;13.793531;13.334934;13.705417;13.705417;197525901
29/12/2019;13.696836;14.225638;13.646328;14.150045;14.150045;225354585
30/12/2019;14.155132;14.470634;13.924362;13.947442;13.947442;187275635
31/12/2019;13.952087;14.095331;13.648682;13.727642;13.727642;166278254
01/01/2020;13.730962;13.873946;13.654942;13.689083;13.689083;172980718
02/01/2020;13.698126;13.715548;12.989974;13.027011;13.027011;156376427
03/01/2020;13.035329;13.763709;13.012638;13.660452;13.660452;173683857
04/01/2020;13.667442;13.921914;13.560008;13.891512;13.891512;182230374
05/01/2020;13.888340;14.410801;13.886547;14.111019;14.111019;202552703
06/01/2020;14.111240;15.003565;14.111240;14.957808;14.957808;224800409
07/01/2020;14.966209;15.135275;14.568403;15.009250;15.009250;191948560
08/01/2020;15.022264;15.242219;14.337952;14.602934;14.602934;183632222
09/01/2020;14.589202;14.611089;14.305363;14.498314;14.498314;169699829
10/01/2020;14.478409;15.027689;14.182085;15.025826;15.025826;200173072
11/01/2020;15.020985;15.250237;14.779474;14.946328;14.946328;201663503
12/01/2020;14.946201;15.472109;14.869891;15.322083;15.322083;231150158
13/01/2020;15.322261;15.355387;14.991216;15.227272;15.227272;211785744
14/01/2020;15.215287;16.790661;15.194401;16.626122;16.626122;299316969
15/01/2020;16.603867;18.096270;16.394423;17.654812;17.654812;380806616
16/01/2020;17.646402;17.660793;16.439848;17.076946;17.076946;260423404
17/01/2020;17.112799;18.361832;17.088930;18.135199;18.135199;347229168
18/01/2020;18.129646;18.314480;17.555157;17.823919;17.823919;257317647
19/01/2020;17.830990;18.437756;16.841072;17.369253;17.369253;266285621
20/01/2020;17.392525;17.553738;16.864424;17.325275;17.325275;245125919
21/01/2020;17.327684;18.146685;17.169216;18.127666;18.127666;295922233
22/01/2020;18.124231;18.353712;17.598785;17.798361;17.798361;237634401
23/01/2020;17.811354;17.817013;16.787476;17.021404;17.021404;221009513
24/01/2020;17.031307;17.395035;16.489698;17.047409;17.047409;213341615
25/01/2020;17.049412;17.109013;16.603247;16.976107;16.976107;208315919
26/01/2020;16.973331;17.494526;16.873783;17.438633;17.438633;248646036
27/01/2020;17.443195;17.895115;17.279787;17.691341;17.691341;227584506
28/01/2020;17.683529;18.115135;17.499954;18.115135;18.115135;257579475
29/01/2020;18.066244;18.433632;17.883757;17.912777;17.912777;221674739
30/01/2020;17.920179;18.703236;17.730593;18.590408;18.590408;264686498
31/01/2020;18.590302;18.840961;17.854555;18.210979;18.210979;245035922
01/02/2020;18.202803;18.570148;18.067001;18.218321;18.218321;238461925
02/02/2020;18.202562;18.769257;17.897087;18.448185;18.448185;256209045
03/02/2020;18.450680;18.787670;18.227545;18.462755;18.462755;227749150
04/02/2020;18.466125;18.595591;17.904842;18.177366;18.177366;213533737
05/02/2020;18.195305;19.407156;18.170576;19.215050;19.215050;301486499
06/02/2020;19.229057;20.792690;19.077112;20.595263;20.595263;394704716
07/02/2020;20.583084;22.479801;20.467651;22.062258;22.062258;485529457
08/02/2020;22.057981;22.165306;20.977909;21.782419;21.782419;376067881
09/02/2020;21.757261;24.308561;21.748989;24.308561;24.308561;523664695
10/02/2020;24.342674;25.813200;23.548456;25.218315;25.218315;730144278
11/02/2020;25.261606;25.702721;24.195768;25.637403;25.637403;567226060
12/02/2020;25.657011;26.880550;25.419260;26.466763;26.466763;492328618
13/02/2020;26.463499;27.117456;24.755182;25.440100;25.440100;463998187
14/02/2020;25.434448;26.470024;25.154997;26.296959;26.296959;471534694
15/02/2020;26.300472;26.438311;23.706329;24.149651;24.149651;454859713
16/02/2020;24.228050;25.212297;22.117130;23.466389;23.466389;471225913
17/02/2020;23.421888;23.551378;21.690390;23.551378;23.551378;418783808
18/02/2020;23.521591;24.298689;22.898273;24.058178;24.058178;392689678
19/02/2020;24.074766;24.331917;22.215130;22.333511;22.333511;298250332
20/02/2020;22.350000;22.665361;21.320684;22.229147;22.229147;358656850
21/02/2020;22.193645;22.755096;21.874010;22.184877;22.184877;396181352
22/02/2020;22.192751;22.318687;21.673792;21.968481;21.968481;328794302
23/02/2020;21.977989;22.969416;21.977989;22.828871;22.828871;439036993
24/02/2020;22.824919;23.245483;21.607086;22.044127;22.044127;357640680
25/02/2020;22.144562;22.144562;20.201307;20.342470;20.342470;356163893
26/02/2020;20.359814;20.519814;18.137678;18.799131;18.799131;443909390
27/02/2020;18.788363;19.615055;17.824158;19.122568;19.122568;406092296
28/02/2020;19.072939;19.719519;18.095160;18.854837;18.854837;461435237
29/02/2020;18.947647;20.182829;18.875795;19.584091;19.584091;584219366
01/03/2020;19.574615;20.054516;18.503836;18.963232;18.963232;380913102
02/03/2020;19.037861;20.053976;18.781809;19.814064;19.814064;428747453
03/03/2020;19.787628;20.359587;19.344061;19.637190;19.637190;355662760
04/03/2020;19.663486;20.228956;19.592461;19.959188;19.959188;363898093
05/03/2020;19.962469;21.467180;19.955732;20.802031;20.802031;424802925
06/03/2020;20.827026;21.701672;20.783857;21.288389;21.288389;449180749
07/03/2020;21.282133;21.427450;19.853567;20.179567;20.179567;337204407
08/03/2020;20.212061;20.286341;16.955931;16.974066;16.974066;365362955
09/03/2020;16.978222;17.457930;15.717181;16.570744;16.570744;417649798
10/03/2020;16.581482;17.441717;16.438751;16.875654;16.875654;360300206
11/03/2020;16.884089;17.099089;15.569993;16.524834;16.524834;288383091
12/03/2020;16.526304;16.558285;9.519584;9.600166;9.600166;444641540
13/03/2020;9.520920;11.349137;6.963391;10.833057;10.833057;681143272
14/03/2020;10.835003;11.286776;9.966749;10.140449;10.140449;301943026
15/03/2020;10.132663;11.174386;10.017006;10.436018;10.436018;336142093
16/03/2020;10.425869;10.425869;8.676700;9.386050;9.386050;314940366
17/03/2020;9.365420;10.447901;9.365420;10.077175;10.077175;288591005
18/03/2020;10.036181;10.236060;9.760224;10.119137;10.119137;264539835
19/03/2020;10.118399;12.601567;10.118399;12.279640;12.279640;407534104
20/03/2020;12.280426;13.623344;10.738794;11.875867;11.875867;433929425
21/03/2020;11.901004;12.312918;11.348414;12.057991;12.057991;386174572
22/03/2020;12.080737;12.392440;11.138777;11.158228;11.158228;308670064
23/03/2020;11.158228;12.125857;10.925769;12.117715;12.117715;359015601
24/03/2020;12.116398;12.571411;11.850914;12.401220;12.401220;333522129
25/03/2020;12.403792;12.630493;12.119498;12.324300;12.324300;288895593
26/03/2020;12.325833;13.217611;12.261119;13.217611;13.217611;299218749
27/03/2020;13.221527;13.279883;12.507500;12.523257;12.523257;263730266
28/03/2020;12.533824;12.533892;11.815067;12.193113;12.193113;256061862
29/03/2020;12.188286;12.280672;11.387922;11.441221;11.441221;218854042
30/03/2020;11.422389;12.376350;11.344166;12.286843;12.286843;305631180
31/03/2020;12.282616;12.740154;12.231622;12.581606;12.581606;372566080
01/04/2020;12.581606;12.741603;12.057843;12.741603;12.741603;332222983
02/04/2020;12.725065;13.545909;12.607051;13.066639;13.066639;398592822
03/04/2020;13.048226;13.565355;13.002647;13.373008;13.373008;406426751
04/04/2020;13.373008;14.010611;13.222752;13.824528;13.824528;416644565
05/04/2020;13.815948;13.967373;13.470547;13.734116;13.734116;398954313
06/04/2020;13.731032;15.117117;13.693695;15.084521;15.084521;491814166
07/04/2020;15.070906;15.450988;14.373001;14.681547;14.681547;452816635
08/04/2020;14.694789;15.262303;14.562204;15.056076;15.056076;434986928
09/04/2020;15.067224;15.184843;14.764309;15.062604;15.062604;444821353
10/04/2020;15.060228;15.108041;13.592670;13.737724;13.737724;394331907
11/04/2020;13.737724;14.067329;13.613005;13.804288;13.804288;364313702
12/04/2020;13.812086;14.745192;13.729534;14.375111;14.375111;414752932
13/04/2020;14.404006;15.048384;13.723426;15.034427;15.034427;459561236
14/04/2020;15.012063;15.916357;14.836449;15.525076;15.525076;515331620
15/04/2020;15.542678;15.840276;14.542898;14.593927;14.593927;425648054
16/04/2020;14.581246;15.702730;14.236704;15.702730;15.702730;478820058
17/04/2020;null;null;null;null;null;null
18/04/2020;15.746321;16.717245;15.730496;16.593172;16.593172;479760692
19/04/2020;16.607388;16.707396;16.098928;16.139933;16.139933;402957217
20/04/2020;16.140429;16.455177;15.013521;15.085403;15.085403;398870343
21/04/2020;15.063840;15.490221;14.883614;15.205772;15.205772;390367736
22/04/2020;15.201130;15.845876;15.017928;15.693160;15.693160;395820106
23/04/2020;15.702654;16.146147;15.526531;16.006208;16.006208;446947832
24/04/2020;15.992483;16.316772;15.889086;16.016418;16.016418;375266800
25/04/2020;16.013018;16.423733;15.958486;16.305418;16.305418;362345240
26/04/2020;16.303230;16.483435;16.199301;16.383768;16.383768;400076436
27/04/2020;16.429043;16.664110;16.209511;16.463215;16.463215;389838383
28/04/2020;16.447828;16.566999;16.278233;16.444286;16.444286;361059754
29/04/2020;16.447243;17.546227;16.373192;17.493774;17.493774;463165164
30/04/2020;17.447788;18.129528;16.780251;17.033976;17.033976;498015944
01/05/2020;17.046522;17.892700;17.026531;17.564993;17.564993;453439052
02/05/2020;17.551817;17.628757;17.406445;17.584904;17.584904;393955300
03/05/2020;17.581791;17.798849;17.027967;17.126299;17.126299;381109061
04/05/2020;17.135752;17.355347;16.462002;17.100756;17.100756;390548947
05/05/2020;17.088411;17.322493;16.727106;16.919775;16.919775;358987881
06/05/2020;16.906801;17.157682;16.657045;16.657045;16.657045;364717662
07/05/2020;16.657959;17.288240;16.351461;17.013199;17.013199;414976837
08/05/2020;17.019211;17.441483;16.912069;17.241476;17.241476;382131707
09/05/2020;17.219955;17.484697;16.889967;16.935961;16.935961;365221789
10/05/2020;16.937109;16.937109;14.720081;15.295669;15.295669;436166815
11/05/2020;15.339985;15.489830;14.284380;15.097545;15.097545;404659513
12/05/2020;15.121073;16.161190;14.992521;15.741054;15.741054;394508013
13/05/2020;15.742569;16.247789;15.724004;16.138878;16.138878;359517914
14/05/2020;16.135855;16.539185;15.921748;16.357800;16.357800;388231861
15/05/2020;16.347731;16.454601;15.652140;15.754374;15.754374;340889408
16/05/2020;15.753890;16.231842;15.649658;16.051781;16.051781;339913391
17/05/2020;16.033072;16.480417;16.028538;16.314646;16.314646;329675187
18/05/2020;16.318237;16.839167;16.278637;16.636265;16.636265;337613743
19/05/2020;16.639122;17.154663;16.368177;17.154663;17.154663;351679092
20/05/2020;17.142651;17.323343;16.655924;16.888025;16.888025;305581860
21/05/2020;16.887243;17.037516;15.791041;16.122381;16.122381;283593221
22/05/2020;16.126387;16.848112;15.980751;16.639593;16.639593;308017283
23/05/2020;16.631491;16.831505;16.358562;16.588194;16.588194;281071630
24/05/2020;16.579742;16.793018;16.081476;16.083439;16.083439;250849075
25/05/2020;16.074583;16.419571;15.958841;16.400908;16.400908;295250983
26/05/2020;16.408297;16.486422;16.048832;16.212547;16.212547;264787793
27/05/2020;16.212671;16.556841;16.179876;16.493284;16.493284;289787288
28/05/2020;16.497992;17.120119;16.470020;17.059340;17.059340;307231707
29/05/2020;17.076790;17.229921;16.722227;17.041630;17.041630;302410995
30/05/2020;17.037237;17.757654;16.963362;17.743418;17.743418;330991078
31/05/2020;17.742472;18.108484;16.917494;17.040472;17.040472;306613468
01/06/2020;17.069530;18.001842;17.012215;17.914942;17.914942;343444957
02/06/2020;17.918852;18.156345;16.903849;17.239304;17.239304;285916007
03/06/2020;17.234621;17.622936;17.104294;17.545404;17.545404;278598569
04/06/2020;17.547220;17.648666;17.136164;17.565874;17.565874;251564500
05/06/2020;17.568724;17.896044;17.487778;17.688786;17.688786;264892611
06/06/2020;17.688786;17.907988;17.531050;17.535934;17.535934;247410758
07/06/2020;17.537628;17.646267;16.964676;17.447035;17.447035;229571456
08/06/2020;17.446314;17.557604;17.288580;17.393030;17.393030;201873195
09/06/2020;17.400700;17.479162;17.250162;17.435377;17.435377;203076335
10/06/2020;17.436457;17.497927;17.264446;17.410467;17.410467;218805704
11/06/2020;17.413944;17.524494;16.208923;16.308926;16.308926;214293278
12/06/2020;16.292456;16.775976;16.157188;16.669140;16.669140;220884223
13/06/2020;16.675598;16.844383;16.542574;16.823734;16.823734;217773557
14/06/2020;16.831116;16.868830;16.551168;16.656242;16.656242;197988813
15/06/2020;16.656242;16.676376;15.625612;16.384802;16.384802;205913863
16/06/2020;16.386614;16.624720;16.235140;16.421957;16.421957;197512179
17/06/2020;16.422012;16.605782;16.109554;16.402542;16.402542;190623459
18/06/2020;16.402542;16.534527;15.980467;16.208590;16.208590;176409002
19/06/2020;16.207985;16.292774;15.895735;15.907086;15.907086;160670035
20/06/2020;15.907086;16.135077;15.809710;16.047560;16.047560;158722069
21/06/2020;16.038355;16.252193;15.980892;16.001226;16.001226;151504787
22/06/2020;15.998520;16.475288;15.998520;16.475288;16.475288;181943736
23/06/2020;16.468678;16.497740;16.262882;16.422567;16.422567;165960947
24/06/2020;16.434666;16.659418;16.006577;16.026758;16.026758;168239834
25/06/2020;16.022675;16.045135;15.630583;15.922709;15.922709;143049947
26/06/2020;15.916716;16.010700;15.641558;15.749224;15.749224;136599245
27/06/2020;15.750969;15.902859;15.075929;15.185254;15.185254;152435707
28/06/2020;15.185254;15.511128;15.020651;15.420089;15.420089;159817886
29/06/2020;15.412210;15.597876;15.234789;15.505232;15.505232;167963469
30/06/2020;15.494698;15.585555;15.316403;15.413582;15.413582;151582461
01/07/2020;15.409456;15.878247;15.351642;15.829460;15.829460;159837869
02/07/2020;15.820766;15.956670;15.250993;15.538490;15.538490;151839908
03/07/2020;15.534174;15.587006;15.273691;15.291962;15.291962;138591561
04/07/2020;15.287059;15.604770;15.261632;15.552981;15.552981;146316736
05/07/2020;15.552996;15.633954;15.245029;15.480226;15.480226;138494209
06/07/2020;15.480226;16.333698;15.448798;16.296770;16.296770;172232440
07/07/2020;16.275965;16.862385;16.023573;16.770226;16.770226;196296818
08/07/2020;16.774088;17.409712;16.664206;17.227657;17.227657;212383912
09/07/2020;17.238857;17.443867;16.572454;16.884869;16.884869;179705380
10/07/2020;16.878132;17.294348;16.410248;17.261251;17.261251;174222029
11/07/2020;17.279306;17.664621;17.075333;17.622179;17.622179;186743534
12/07/2020;17.628357;18.581551;17.613266;18.236546;18.236546;224015851
13/07/2020;18.236546;18.890717;17.772169;18.409563;18.409563;261690866
14/07/2020;18.392452;18.714333;17.933647;18.082909;18.082909;203397123
15/07/2020;18.072044;18.133156;17.445818;17.591215;17.591215;169152686
16/07/2020;17.591650;17.697281;16.733892;17.143843;17.143843;191191483
17/07/2020;17.144192;17.476337;17.022568;17.084974;17.084974;153498441
18/07/2020;17.086912;17.266495;16.860670;17.126711;17.126711;149402466
19/07/2020;17.126871;18.049501;16.909889;17.955778;17.955778;213342724
20/07/2020;17.961239;18.267269;17.333931;17.484709;17.484709;203143854
21/07/2020;17.467257;17.948503;17.407375;17.715408;17.715408;187854335
22/07/2020;17.705444;18.091908;17.513439;18.091908;18.091908;191909868
23/07/2020;18.087339;18.686419;18.073708;18.673296;18.673296;220207323
24/07/2020;18.676613;19.523331;18.274481;19.152901;19.152901;248008823
25/07/2020;19.157789;19.977818;19.142469;19.776423;19.776423;257057785
26/07/2020;19.752638;20.234777;19.357723;19.521025;19.521025;248581857
27/07/2020;19.515312;20.139387;18.551020;19.620329;19.620329;325386899
28/07/2020;19.700594;20.613214;19.499792;20.173548;20.173548;284409544
29/07/2020;20.191669;20.374126;19.864685;19.895590;19.895590;204440432
30/07/2020;19.897251;20.069492;19.572208;20.012735;20.012735;200436410
31/07/2020;19.990093;20.838476;19.934847;20.668146;20.668146;229781080
01/08/2020;20.668146;21.618992;20.595196;21.530432;21.530432;264604008
02/08/2020;21.546732;22.015156;19.972687;20.944887;20.944887;299350525
03/08/2020;20.940660;22.382042;20.771103;22.055012;22.055012;265708949
